EntrezGeneID,Length,SYMBOL,GENENAME,MCL1-DG,MCL1-DH,MCL1-DI,MCL1-DJ,MCL1-DK,MCL1-DL,MCL1-LA,MCL1-LB,MCL1-LC,MCL1-LD,MCL1-LE,MCL1-LF
100861784,363,Gm6098,predicted gene 6098,0,0,1,0,0,0,0,0,0,1,0,0
213234,2418,Zbbx,"zinc finger, B-box domain containing",0,0,0,0,0,0,0,0,0,0,0,0
67931,1410,Serpini2,"serine (or cysteine) peptidase inhibitor, clade I, member 2",0,0,0,0,0,0,0,0,0,0,0,0
213248,2919,Wdr49,WD repeat domain 49,0,0,0,0,0,0,0,1,0,0,0,0
56426,1870,Pdcd10,programmed cell death 10,518,575,570,578,557,548,514,558,497,512,169,175
20713,3133,Serpini1,"serine (or cysteine) peptidase inhibitor, clade I, member 1",126,119,56,52,73,58,12,12,11,14,6,1
69193,1031,Platr10,pluripotency associated transcript 10,0,0,0,0,0,0,0,0,0,0,0,0
73124,4149,Golim4,golgi integral membrane protein 4,4423,5413,5231,4795,4597,4189,2191,2219,1207,1082,727,784
213262,4956,Fstl5,follistatin-like 5,0,0,0,0,0,0,0,0,0,0,0,0
76089,6544,Rapgef2,Rap guanine nucleotide exchange factor (GEF) 2,908,952,1003,1043,820,859,600,679,830,728,492,443
70924,1463,4921511C10Rik,RIKEN cDNA 4921511C10 gene,0,0,0,0,0,1,0,0,0,0,0,0
100233207,778,Gm17359,"predicted gene, 17359",0,1,0,1,0,0,0,2,2,2,2,0
329679,7095,Fnip2,folliculin interacting protein 2,763,870,932,819,731,566,706,902,1012,886,281,308
75879,1364,4930589L23Rik,RIKEN cDNA 4930589L23 gene,0,1,0,1,1,0,0,1,0,0,0,0
67738,1728,Ppid,peptidylprolyl isomerase D (cyclophilin D),1127,1044,1115,831,582,528,927,983,624,488,259,259
66841,2281,Etfdh,"electron transferring flavoprotein, dehydrogenase",2288,2120,2292,2175,1896,1700,1348,1542,1749,2060,856,705
75939,1970,4930579G24Rik,RIKEN cDNA 4930579G24 gene,189,150,148,113,61,80,89,65,56,53,50,34
381489,2277,Rxfp1,relaxin/insulin-like family peptide receptor 1,0,0,0,0,0,0,0,0,0,0,0,0
70652,2292,Tmem144,transmembrane protein 144,50,43,77,46,58,65,126,146,264,358,431,435
68659,6627,Gask1b,golgi associated kinase 1B,195,229,355,551,277,256,22,34,18,8,20,19
14800,7749,Gria2,"glutamate receptor, ionotropic, AMPA2 (alpha 2)",0,0,0,1,0,0,0,0,0,1,0,1
14658,2988,Glrb,"glycine receptor, beta subunit",300,339,281,297,134,170,22,45,52,44,25,22
54635,3512,Pdgfc,"platelet-derived growth factor, C polypeptide",2998,3667,4076,3512,2054,2478,1776,1415,1078,1215,294,298
320566,1194,A830029E22Rik,RIKEN cDNA A830029E22 gene,0,0,0,0,0,0,0,0,0,0,0,0
229445,3453,Ctso,cathepsin O,516,550,466,698,690,682,550,514,251,234,167,121
56720,1635,Tdo2,"tryptophan 2,3-dioxygenase",3,2,2,1,1,4,0,2,0,0,0,0
58170,1657,Asic5,acid-sensing (proton-gated) ion channel family member 5,0,0,0,0,0,0,0,1,0,1,0,0
54195,3251,Gucy1b1,"guanylate cyclase 1, soluble, beta 1",512,736,1175,979,1274,1468,29,36,4,3,7,4
60596,4654,Gucy1a1,"guanylate cyclase 1, soluble, alpha 1",278,376,763,744,887,1384,34,40,13,4,35,26
213582,6218,Map9,microtubule-associated protein 9,397,299,296,268,271,322,34,44,3,10,3,4
18167,3361,Npy2r,neuropeptide Y receptor Y2,0,0,0,0,0,0,0,0,0,0,0,0
633285,1789,Rbm46,RNA binding motif protein 46,6,7,11,23,14,15,1,0,0,0,0,2
78212,3448,Rbm46os,"RNA binding motif protein 46, opposite strand",0,0,0,0,0,0,0,0,0,0,0,0
79235,5349,Lrat,lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase),19,38,41,39,37,27,10,12,4,0,24,19
99571,1523,Fgg,fibrinogen gamma chain,1749,2775,2205,2807,1362,911,6574,7056,26,19,83,102
14161,3370,Fga,fibrinogen alpha chain,0,2,4,2,0,4,0,0,0,0,1,0
100862155,477,NA,NA,0,0,0,0,0,0,1,6,0,0,0,0
110135,1575,Fgb,fibrinogen beta chain,24,20,0,0,1,0,2045,2890,3,2,9,21
53317,1771,Plrg1,pleiotropic regulator 1,1293,1187,1147,871,839,833,1878,1928,776,634,489,487
100038599,3971,Gm10710,predicted gene 10710,81,51,26,26,15,7,10,1,0,0,0,0
69460,468,1700028M03Rik,RIKEN cDNA 1700028M03 gene,0,0,0,0,0,0,0,0,0,0,0,0
20319,2001,Sfrp2,secreted frizzled-related protein 2,274,287,755,480,54,45,298,278,44,78,78,106
24088,2855,Tlr2,toll-like receptor 2,1379,1607,6376,5002,1779,1310,919,1057,2993,3739,2229,2326
229473,4909,Tmem131l,transmembrane 131 like,1364,1264,1115,1015,1546,1734,1384,1331,785,781,381,414
76915,874,Mnd1,meiotic nuclear divisions 1,125,101,144,132,85,86,98,90,46,40,23,24
80890,5755,Trim2,tripartite motif-containing 2,524,508,582,549,547,586,754,850,1028,1287,254,241
624713,556,Gm6525,ribosomal protein L36a pseudogene,8,9,8,5,5,4,13,13,8,9,5,3
75309,1112,4930565D16Rik,RIKEN cDNA 4930565D16 gene,0,0,0,0,0,0,0,0,0,0,0,0
229474,6073,Fhdc1,FH2 domain containing 1,2928,2401,2876,2851,2766,2922,766,912,705,600,234,333
99889,3023,Arfip1,ADP-ribosylation factor interacting protein 1,1211,1135,1170,1066,1023,990,1157,1189,915,883,627,623
403175,3459,Tigd4,tigger transposable element derived 4,3,2,0,2,1,1,0,1,0,0,1,1
320782,3342,Tmem154,transmembrane protein 154,368,362,62,102,63,100,101,67,7,27,0,0
50754,4751,Fbxw7,F-box and WD-40 domain protein 7,1038,1111,1284,1083,982,941,1330,1315,1548,1421,588,550
654362,525,Fbxw7as1,F-box and WD-40 domain protein 7 antisense transcript 1,5,0,3,0,1,1,1,3,2,4,1,0
73283,539,1700036G14Rik,RIKEN cDNA 1700036G14 gene,0,0,0,0,0,0,0,0,0,0,0,0
100042125,1521,Gm15535,predicted gene 15535,1,0,2,1,2,0,0,6,0,0,1,4
229487,2307,Gatb,"glutamyl-tRNA(Gln) amidotransferase, subunit B",149,124,133,157,118,111,254,326,252,201,143,140
229488,4388,Fhip1a,FHF complex subunit HOOK interacting protein 1A,433,565,643,528,440,447,1479,2662,1830,1791,810,725
320302,2737,Glt28d2,glycosyltransferase 28 domain containing 2,189,151,191,154,122,147,396,460,551,500,214,190
368202,949,Prss48,"protease, serine 48",0,1,1,0,0,0,0,0,0,0,0,0
27059,6414,Sh3d19,SH3 domain protein D19,3989,3581,3597,4030,5384,4707,1969,2877,950,1013,1630,1753
20091,943,Rps3a1,ribosomal protein S3A1,5203,5875,5466,4592,3018,2594,6534,6615,5350,4681,1755,1622
19870,68,Snord73a,"small nucleolar RNA, C/D box U73A",20,17,33,22,13,6,12,11,23,30,5,1
19871,71,Snord73b,"small nucleolar RNA, C/D box U73B",35,36,40,39,31,24,16,23,22,12,7,10
80877,11512,Lrba,LPS-responsive beige-like anchor,1359,1182,610,699,523,553,2203,2237,1353,1243,1103,1089
23937,2703,Mab21l2,mab-21-like 2,1,1,0,2,0,1,0,0,0,0,0,0
70762,4199,Dclk2,doublecortin-like kinase 2,16,20,29,22,14,17,85,86,85,75,29,25
12480,1245,Cd1d2,CD1d2 antigen,4,9,13,14,2,2,17,6,18,27,9,7
12479,1845,Cd1d1,CD1d1 antigen,196,245,165,179,59,56,490,418,660,727,374,440
170643,7287,Kirrel,kirre like nephrin family adhesion molecule 1,7030,6004,6320,6257,5398,4646,504,336,22,24,10,9
100502800,1621,Gm19382,"predicted gene, 19382",3,0,2,1,1,1,0,0,0,0,0,0
100042355,485,Gm10705,predicted gene 10705,320,272,340,296,232,211,313,352,303,265,168,179
80891,1991,Fcrls,"Fc receptor-like S, scavenger receptor",1,4,0,3,2,2,0,3,0,0,0,0
11801,2037,Cd5l,CD5 antigen-like,0,1,28,11,0,1,0,0,0,0,0,0
229499,2042,Fcrl1,Fc receptor-like 1,0,1,4,5,3,0,0,0,0,0,0,0
329693,3451,Fcrl5,Fc receptor-like 5,0,0,0,0,0,0,0,0,0,0,0,0
27049,5141,Etv3,ets variant 3,1954,1915,2026,1582,1208,1187,1957,2087,1225,1373,407,399
546801,1065,Etv3l,ets variant 3-like,3,0,5,3,2,5,3,6,2,1,2,0
213498,5600,Arhgef11,Rho guanine nucleotide exchange factor (GEF) 11,1867,1788,1651,1513,1758,1740,1155,1196,760,813,550,524
625281,348,Gm6570,predicted gene 6570,15,29,23,18,16,10,28,24,17,16,13,1
74485,3988,Lrrc71,leucine rich repeat containing 71,14,11,7,8,6,5,8,6,4,2,1,2
73182,4501,Pear1,platelet endothelial aggregation receptor 1,258,286,210,202,109,142,58,74,14,14,9,8
18211,2588,Ntrk1,"neurotrophic tyrosine kinase, receptor, type 1",0,0,0,0,0,0,0,0,0,0,0,0
23920,5102,Insrr,insulin receptor-related receptor,0,0,0,0,0,0,0,0,0,0,0,0
27371,4758,Sh2d2a,SH2 domain containing 2A,1,2,5,3,1,2,0,2,0,0,4,0
94315,2053,Prcc,papillary renal cell carcinoma (translocation-associated),1091,937,957,725,582,622,804,920,873,749,314,296
15191,2245,Hdgf,heparin binding growth factor,3416,2825,3649,2950,2406,1982,4990,5136,6238,4872,2762,2592
67707,949,Mrpl24,mitochondrial ribosomal protein L24,728,752,667,628,619,604,849,1018,788,749,351,338
229503,2847,Rrnad1,ribosomal RNA adenine dimethylase domain containing 1,292,271,283,215,208,272,318,400,219,216,110,114
229504,2893,Isg20l2,interferon stimulated exonuclease gene 20-like 2,1288,1339,1412,1060,689,668,1520,1502,1206,922,284,279
12904,900,Crabp2,cellular retinoic acid binding protein II,830,843,523,407,593,511,1045,1222,1458,1032,684,964
18008,6126,Nes,nestin,742,932,856,603,212,185,449,663,446,339,225,206
12032,3808,Bcan,brevican,1,4,3,1,2,1,1,0,0,0,0,0
73940,2055,Hapln2,hyaluronan and proteoglycan link protein 2,1,2,1,0,0,0,0,1,1,1,0,0
100502895,1136,NA,NA,0,0,0,0,0,0,1,0,3,0,1,0
66614,1768,Gpatch4,G patch domain containing 4,392,290,274,204,108,98,462,448,350,311,112,163
246703,905,Naxe,NAD(P)HX epimerase,596,566,635,654,507,463,979,934,628,615,546,495
214191,2251,Ttc24,tetratricopeptide repeat domain 24,0,0,0,0,0,0,0,0,1,0,0,0
404710,5676,Iqgap3,IQ motif containing GTPase activating protein 3,359,370,272,193,25,22,737,856,528,285,358,231
100502914,681,Gm19451,"predicted gene, 19451",8,10,6,8,7,11,5,13,15,9,7,11
17261,2459,Mef2d,myocyte enhancer factor 2D,1741,1497,2286,1811,1349,1272,1289,1585,2904,2658,846,617
76642,983,1700113A16Rik,RIKEN cDNA 1700113A16 gene,227,222,274,255,200,183,198,210,258,279,49,51
99870,2806,AW047730,expressed sequence AW047730,7,3,7,0,4,3,4,9,4,6,1,0
100042277,1865,Gm3764,predicted gene 3764,0,0,0,0,0,0,9,9,5,2,1,0
100526540,87,Mir3093,microRNA 3093,0,0,0,0,0,0,0,0,0,0,0,0
387133,89,Mir9-1,microRNA 9-1,0,0,0,0,0,0,0,0,0,0,0,0
58176,1912,Rhbg,Rhesus blood group-associated B glycoprotein,22,22,46,41,12,6,134,127,224,123,31,18
76927,481,Tsacc,TSSK6 activating co-chaperone,26,31,38,30,31,25,31,37,43,56,12,16
12462,1977,Cct3,"chaperonin containing Tcp1, subunit 3 (gamma)",5492,4972,7040,5945,3506,2687,5324,5457,4857,4135,1315,1391
56700,1537,Glmp,glycosylated lysosomal membrane protein,1183,1208,1015,1051,1199,1319,1646,1809,1595,1603,1105,1117
71913,2337,Tmem79,transmembrane protein 79,109,98,79,57,56,86,649,721,581,481,236,242
229512,4447,Smg5,SMG5 nonsense mediated mRNA decay factor,2672,2125,2551,2083,2185,2060,2761,2870,3284,2724,1435,1503
68957,1670,Paqr6,progestin and adipoQ receptor family member VI,116,146,159,204,173,246,169,284,58,40,6,9
12095,611,Bglap3,bone gamma-carboxyglutamate protein 3,63,60,64,70,100,110,1518,1634,1217,1350,483,411
12097,471,Bglap2,bone gamma-carboxyglutamate protein 2,0,0,2,0,1,1,1,0,1,2,0,2
12096,624,Bglap,bone gamma carboxyglutamate protein,0,0,0,1,0,0,6,5,3,6,2,1
67037,992,Pmf1,polyamine-modulated factor 1,282,265,297,230,104,103,489,533,371,231,272,200
229517,3581,Slc25a44,"solute carrier family 25, member 44",317,313,340,275,282,270,515,501,389,314,283,302
20351,3449,Sema4a,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",1044,1160,1073,1422,2985,2077,583,842,86,85,30,48
16905,3327,Lmna,lamin A,46362,46075,39888,46651,57811,45573,74665,77578,28829,34500,5874,5076
72640,5776,Mex3a,mex3 RNA binding family member A,2258,1736,1281,840,628,660,1214,1266,918,773,63,44
100316808,82,Mir1905,microRNA 1905,0,0,0,0,0,0,0,0,0,0,0,0
53868,1060,Rab25,"RAB25, member RAS oncogene family",242,158,91,28,32,56,2101,2226,1190,1097,638,647
83409,571,Lamtor2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",374,391,514,529,425,443,735,792,646,618,743,810
94232,3372,Ubqln4,ubiquilin 4,2059,1762,1866,1333,774,753,2365,2316,2210,1805,1040,1115
66256,1183,Ssr2,"signal sequence receptor, beta",2412,2413,2452,1959,1483,1324,3430,3879,5848,4682,7188,7643
16800,4850,Arhgef2,rho/rac guanine nucleotide exchange factor (GEF) 2,1600,1405,1165,1164,1559,1589,2021,2058,628,595,238,283
242093,1245,Rxfp4,relaxin family peptide receptor 4,8,5,4,2,2,3,1,2,0,1,0,0
74200,2999,Khdc4,"KH domain containing 4, pre-mRNA splicing factor",2370,2512,2654,2141,1929,1764,2132,2552,2134,2107,882,940
19769,2538,Rit1,Ras-like without CAAX 1,257,207,228,250,443,416,481,612,895,837,456,485
791281,940,Gm10253,predicted gene 10253,0,1,2,0,0,0,0,1,0,0,0,0
229521,4567,Syt11,synaptotagmin XI,562,376,58,68,99,117,98,82,19,17,14,11
100302730,9833,5830417I10Rik,gon-4-like pseudogene,1678,1274,859,830,1198,1273,1825,1775,1063,911,643,720
319830,3629,1500004A13Rik,RIKEN cDNA 1500004A13 gene,47,44,42,34,31,37,102,105,41,41,26,28
76022,7584,Gon4l,gon-4-like (C.elegans),1135,809,481,437,712,733,1091,1078,709,698,376,397
229524,1825,Msto1,"misato 1, mitochondrial distribution and morphology regulator",347,298,378,309,269,273,393,361,279,203,90,93
65111,4628,Dap3,death associated protein 3,1183,1030,1190,997,903,877,1415,1431,1204,1041,540,563
192195,11270,Ash1l,ASH1 like histone lysine methyltransferase,3866,3475,3432,3015,3604,3099,3233,3108,2507,2328,1381,1396
72296,3844,Rusc1,RUN and SH3 domain containing 1,425,291,223,158,184,213,429,478,472,498,332,363
110196,1461,Fdps,farnesyl diphosphate synthetase,439,327,284,167,689,644,527,447,390,287,1355,1257
735260,64,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
18770,2802,Pklr,pyruvate kinase liver and red blood cell,0,1,0,2,1,0,0,0,0,0,0,0
15168,3262,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",29,32,28,25,17,36,16,16,2,1,0,1
12748,2310,Clk2,CDC-like kinase 2,822,758,830,765,511,632,1127,1185,768,633,440,533
24045,1482,Scamp3,secretory carrier membrane protein 3,991,890,1113,1040,827,838,754,863,838,792,793,810
68521,3059,Fam189b,"family with sequence similarity 189, member B",443,435,383,467,475,539,110,156,64,70,32,37
14466,1950,Gba,"glucosidase, beta, acid",456,361,293,261,236,234,711,783,897,886,972,982
17827,1522,Mtx1,metaxin 1,649,534,498,499,476,460,736,783,618,542,430,431
21827,3183,Thbs3,thrombospondin 3,588,321,63,96,737,744,198,182,36,44,28,24
100124470,83,Mir92b,microRNA 92b,0,0,0,0,0,0,0,0,0,0,0,0
17829,2235,Muc1,"mucin 1, transmembrane",239,144,181,149,166,191,2524,2505,2804,3453,12029,14232
360213,3202,Trim46,tripartite motif-containing 46,95,86,76,47,38,64,739,907,929,933,591,689
66059,516,Krtcap2,keratinocyte associated protein 2,758,671,812,677,519,450,1127,1092,1377,1227,1732,1628
68563,404,Dpm3,dolichyl-phosphate mannosyltransferase polypeptide 3,254,208,283,282,225,189,364,384,279,266,269,260
19729,1022,Slc50a1,"solute carrier family 50 (sugar transporter), member 1",711,608,698,662,531,515,1181,1079,1101,1242,2658,2894
13636,1642,Efna1,ephrin A1,1431,1269,1280,1269,1401,1069,3088,3221,2280,2430,706,622
13638,1225,Efna3,ephrin A3,69,39,76,69,53,35,11,10,0,0,8,0
100038411,1844,Gm15998,predicted gene 15998,4,0,0,1,0,2,7,8,1,0,3,0
13639,1596,Efna4,ephrin A4,172,115,114,101,94,165,148,160,57,68,23,28
11490,2989,Adam15,a disintegrin and metallopeptidase domain 15 (metargidin),2301,2054,1704,1736,1645,1866,1949,2230,604,581,364,376
77772,2312,Dcst1,DC-STAMP domain containing 1,5,9,9,24,7,9,22,21,4,5,4,1
329702,2124,Dcst2,DC-STAMP domain containing 2,6,10,10,10,13,8,21,26,7,11,1,5
22724,3690,Zbtb7b,zinc finger and BTB domain containing 7B,421,255,302,236,419,446,1195,1459,1566,1674,1267,1203
545539,1568,Gm15417,predicted gene 15417,15,13,20,22,19,15,39,38,55,45,32,43
57275,668,Lenep,lens epithelial protein,25,21,27,18,18,31,36,54,38,28,20,30
319945,2188,Flad1,flavin adenine dinucleotide synthetase 1,177,173,193,171,177,206,435,448,573,496,354,355
54124,757,Cks1b,CDC28 protein kinase 1b,525,459,581,553,338,285,632,619,644,469,340,363
20416,3713,Shc1,src homology 2 domain-containing transforming protein C1,1920,1769,2126,1974,1464,1405,2075,2333,1841,1693,1012,967
68911,2911,Pygo2,pygopus 2,1210,1215,1006,856,908,913,857,1098,780,843,273,256
229534,4481,Pbxip1,pre B cell leukemia transcription factor interacting protein 1,10296,8132,12309,16297,25001,22516,2411,2679,930,1029,644,693
68603,1506,Pmvk,phosphomevalonate kinase,352,375,428,401,689,574,476,510,506,453,1837,1947
140493,7617,Kcnn3,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3",12,9,15,10,5,4,9,10,4,2,3,0
56417,6039,Adar,"adenosine deaminase, RNA-specific",1207,939,948,656,1011,903,1201,1413,784,606,840,894
11444,5384,Chrnb2,"cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)",11,14,16,11,9,20,32,36,21,30,20,30
70093,3081,Ube2q1,ubiquitin-conjugating enzyme E2Q family member 1,1226,1110,1035,898,962,1081,1455,1545,1048,984,812,908
214547,5745,She,src homology 2 domain-containing transforming protein E,179,221,60,68,63,56,27,45,19,15,62,31
16194,3343,Il6ra,"interleukin 6 receptor, alpha",494,1194,2191,1860,1431,920,1076,1282,2249,2468,1522,1249
54667,5705,Atp8b2,"ATPase, class I, type 8B, member 2",2287,2124,1713,1398,1304,1303,1269,1409,223,300,183,195
23897,1117,Hax1,HCLS1 associated X-1,547,514,500,419,387,371,505,601,395,397,282,329
100503469,640,Gm19710,"predicted gene, 19710",41,41,24,22,24,17,22,24,13,11,5,8
74383,5486,Ubap2l,ubiquitin-associated protein 2-like,3132,3046,2964,2634,2490,2281,2932,3214,2078,1842,981,993
99650,1912,4933434E20Rik,RIKEN cDNA 4933434E20 gene,391,306,262,206,225,255,623,594,718,614,626,705
73545,3097,Cfap141,cilia and flagella associated protein 141,115,103,57,36,64,57,132,139,151,129,93,101
100124481,80,Mir190b,microRNA 190b,0,0,0,0,0,0,0,0,0,0,0,0
59069,2652,Tpm3,"tropomyosin 3, gamma",5199,5593,5375,5537,4762,4109,6023,6045,4326,4310,2240,2304
77595,5681,Nup210l,nucleoporin 210-like,99,97,243,247,121,61,52,64,29,39,10,7
57294,575,Rps27,ribosomal protein S27,1113,1617,1160,998,676,642,1692,1677,798,900,305,286
68328,1071,Rab13,"RAB13, member RAS oncogene family",232,266,180,207,240,245,257,269,102,90,62,43
23922,1103,Jtb,jumping translocation breakpoint,639,501,460,407,489,441,782,847,932,867,879,942
78284,1553,Creb3l4,cAMP responsive element binding protein 3-like 4,91,80,93,93,165,175,104,124,46,62,35,30
30791,2344,Slc39a1,"solute carrier family 39 (zinc transporter), member 1",5867,5269,5181,4258,4271,3830,1937,2161,1461,1409,942,949
74343,2629,Crtc2,CREB regulated transcription coactivator 2,4308,3591,3462,3095,2628,2703,1598,1778,1317,1217,619,599
229541,5399,Dennd4b,DENN/MADD domain containing 4B,396,356,290,281,182,179,204,211,84,93,40,38
229542,1906,Gatad2b,GATA zinc finger domain containing 2B,961,804,1078,838,502,525,588,683,636,588,210,224
26568,2265,Slc27a3,"solute carrier family 27 (fatty acid transporter), member 3",672,474,959,699,588,735,94,130,61,58,153,181
229543,4460,Ints3,integrator complex subunit 3,1269,982,1008,829,899,887,1119,1258,1044,837,879,864
18160,4065,Npr1,natriuretic peptide receptor 1,1889,2086,3219,2604,1579,1874,137,202,68,69,44,70
67781,1973,Ilf2,interleukin enhancer binding factor 2,2134,1968,2192,1711,1157,1076,1923,2032,1172,889,574,518
20615,1916,Snapin,SNAP-associated protein,675,582,608,672,645,638,803,762,331,324,139,129
66511,3247,Chtop,chromatin target of PRMT1,3604,3268,3255,2973,2861,2608,3312,3534,2100,1777,1172,1092
20193,615,S100a1,S100 calcium binding protein A1,1086,1101,1286,1344,1368,1230,1854,1836,1401,1581,1152,1231
20196,715,S100a13,S100 calcium binding protein A13,670,750,582,527,581,520,769,918,436,546,204,209
66166,1097,S100a14,S100 calcium binding protein A14,730,723,64,67,60,63,230,482,71,91,18,8
67860,1061,S100a16,S100 calcium binding protein A16,2619,2321,2596,2544,2480,2070,2447,2721,729,771,349,420
628324,315,S100a2,S100 calcium binding protein A2,1,1,3,4,9,2,1,2,0,1,0,0
20197,712,S100a3,S100 calcium binding protein A3,19,42,40,38,53,64,21,31,11,10,0,0
20198,499,S100a4,S100 calcium binding protein A4,99,88,216,268,575,487,25,29,5,2,1,0
20199,432,S100a5,S100 calcium binding protein A5,0,0,0,0,1,0,0,0,0,0,0,0
20200,719,S100a6,S100 calcium binding protein A6 (calcyclin),8048,6710,6310,11714,31739,27227,9906,11401,317,609,164,163
381493,741,S100a7a,S100 calcium binding protein A7A,17,7,7,18,35,43,7,17,4,5,0,2
20201,392,S100a8,S100 calcium binding protein A8 (calgranulin A),6,2,16,14,4,1,181,329,528,523,364,353
20202,488,S100a9,S100 calcium binding protein A9 (calgranulin B),0,0,2,0,0,0,0,1,1,0,0,0
384997,2229,Pglyrp4,peptidoglycan recognition protein 4,0,0,0,0,0,0,1,0,0,0,0,0
545541,482,Gm5849,predicted gene 5849,0,0,0,0,0,0,0,0,0,0,0,0
635756,408,Gm7166,predicted gene 7166,0,0,0,0,0,0,0,0,3,3,0,0
619677,3531,4930529C04Rik,"zinc finger, BED domain containing 4 pseudogene",0,1,0,0,0,0,0,0,0,0,0,0
229550,491,S100a7l2,S100 calcium binding protein A7 like 2,0,0,0,0,0,0,0,0,0,0,0,0
242100,1109,Pglyrp3,peptidoglycan recognition protein 3,0,0,0,0,0,0,0,0,0,0,0,0
16939,1779,Lor,loricrin,31,37,58,43,54,48,9,18,21,19,5,6
109314,1183,Prr9,proline rich 9,8,26,8,6,5,0,3,1,0,0,0,0
69332,870,Lelp1,late cornified envelope-like proline-rich 1,0,0,0,0,0,0,1,1,0,0,0,0
100862387,803,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
20755,3547,Sprr2a1,small proline-rich protein 2A1,0,0,0,0,0,0,2,3,0,0,0,0
100303744,3547,Sprr2a2,small proline-rich protein 2A2,0,0,0,0,0,0,11,13,0,0,0,0
100862393,571,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100042514,704,Sprr2a3,small proline-rich protein 2A3,2,1,0,0,0,0,71,101,0,0,0,0
20756,699,Sprr2b,small proline-rich protein 2B,0,0,0,0,0,0,0,0,0,0,0,0
20758,681,Sprr2d,small proline-rich protein 2D,0,0,0,0,0,0,0,0,0,0,0,0
20759,647,Sprr2e,small proline-rich protein 2E,0,0,0,0,0,0,0,1,0,0,0,0
20760,609,Sprr2f,small proline-rich protein 2F,0,0,0,0,0,0,19,199,0,0,0,0
20761,651,Sprr2g,small proline-rich protein 2G,0,0,0,0,0,0,0,0,0,0,0,0
20762,752,Sprr2h,small proline-rich protein 2H,0,0,0,0,0,0,0,0,0,0,0,0
20763,617,Sprr2i,small proline-rich protein 2I,0,0,0,0,0,0,0,0,0,0,0,0
20764,673,Sprr2j-ps,"small proline-rich protein 2J, pseudogene",0,0,0,0,0,0,0,0,0,0,0,0
20765,639,Sprr2k,small proline-rich protein 2K,0,0,0,0,0,0,0,0,0,0,0,0
20754,820,Sprr1b,small proline-rich protein 1B,2,0,0,0,0,0,0,1,0,0,0,0
20766,1222,Sprr3,small proline-rich protein 3,0,0,0,0,0,0,0,0,0,0,0,0
20753,790,Sprr1a,small proline-rich protein 1A,14,27,6,7,9,3,668,1950,14,25,9,11
229562,231,Sprr4,small proline-rich protein 4,0,0,0,0,0,0,0,0,0,0,0,0
16447,1902,Ivl,involucrin,3,5,0,0,0,0,0,2,0,0,0,0
17235,889,Smcp,sperm mitochondria-associated cysteine-rich protein,0,0,0,0,0,0,0,0,0,0,0,0
78382,791,Lce6a,late cornified envelope 6A,0,0,0,0,0,0,4,33,0,1,0,0
67127,708,Lce1a1,late cornified envelope 1A1,0,0,0,0,0,0,0,3,0,0,0,0
68720,647,Lce1b,late cornified envelope 1B,1,0,0,0,0,0,0,0,0,0,0,0
73722,715,Lce1a2,late cornified envelope 1A2,0,0,0,0,0,0,0,0,0,0,0,0
73719,724,Lce1c,late cornified envelope 1C,0,1,0,0,0,0,0,4,0,0,0,0
69611,678,Lce1d,late cornified envelope 1D,0,0,0,0,0,0,0,0,0,0,0,0
68694,712,Lce1e,late cornified envelope 1E,0,0,0,0,0,0,0,0,0,0,0,0
67828,717,Lce1f,late cornified envelope 1F,1,1,0,0,0,0,0,0,0,0,0,0
66195,922,Lce1g,late cornified envelope 1G,0,0,1,1,0,0,0,0,0,0,0,0
